species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
ALB,37_1_3,TLW,EU28	294.904 p	161.142 p	224.535 	415.849 	443.64 	259.41 	253.79 	557.52 	769.66 	487.8 	739.41 	399 	1191.3 	1913 	1268 	: 	: 	: 	: 	: 
ALB,37_1_3,TLW,FR	3.804 p	0.742 p	0.235 	1.149 	0.34 	0.52 	0.32 	0.72 	2.26 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_1_3,TLW,IT	291.1 p	160.4 p	224.3 	414.7 	443.3 	250.9 	252.9 	556.8 	767.4 	487.8 	739.4 	399 	1191.3 	1913 	1268 	: 	: 	: 	: 	: 
ALB,37_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	3.7 	: 	: 	: 	: 	: 	: 	: 
ALB,37_1_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	3.7 	: 	: 	: 	: 	: 	: 	: 
ALB,37_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	3.7 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2,TLW,CY	: 	: 	: 	: 	6.385 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2,TLW,EL	30.21 p	51.12 	46.71 	98.74 	65.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2,TLW,ES	: 	: 	1.76 	: 	: 	129.23 	47.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2,TLW,EU27_2020	1102.3192 p	1040.1323 p	1177.7237 	1238.1548 	1279.3612 	1323.038 	458.898 	627.2042 	1748.41 	1393.5 	2061.4 	1703.2 	2898.9 	2671 	1163 	: 	: 	: 	: 	: 
ALB,37_2,TLW,EU28	1102.3192 p	1040.1323 p	1177.724 	1238.1548 	1279.3612 	1323.038 	458.898 	627.2042 	1748.41 	1393.5 	2061.4 	1703.2 	2898.9 	2671 	1163 	: 	: 	: 	: 	: 
ALB,37_2,TLW,HR	0.9812 	1.711 	1.93 	6.6608 	11.5752 	29.584 	20.28 	11.83 	6.97 	1.9 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2,TLW,IT	996 p	883.7 p	1124.1 	1076.4 	1159 	1102.2 	362.4 	596.8 	1736.5 	1389.1 	2059.7 	1698.5 	2897.4 	2671 	1163 	: 	: 	: 	: 	: 
ALB,37_2,TLW,MT	75.128 	103.601 	3.22 	56.354 	37.181 	62.024 	29.098 	18.5742 	4.94 	2.5 	1.4 	4.7 	1.5 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2_1,TLW,EU27_2020	0.9812 p	1.8113 p	1.9297 	6.6608 	11.5752 	29.584 	20.28 	11.83 	6.97 	1.9 	0.5 	1698.5 	0.8 	34 	305 	: 	: 	: 	: 	: 
ALB,37_2_1,TLW,EU28	0.9812 p	1.8113 p	1.93 	6.6608 	11.5752 	29.584 	20.28 	11.83 	6.97 	1.9 	0.5 	1698.5 	0.8 	34 	305 	: 	: 	: 	: 	: 
ALB,37_2_1,TLW,HR	0.9812 	1.711 	1.93 	6.6608 	11.5752 	29.584 	20.28 	11.83 	6.97 	1.9 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2_1,TLW,IT	0 p	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	1698.5 	0.8 	34 	305 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,CY	: 	: 	: 	: 	6.385 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,EL	30.21 p	51.12 	46.71 	98.74 	65.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,ES	: 	: 	1.76 	: 	: 	129.23 	47.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,EU27_2020	1101.338 p	1038.321 p	1175.794 	1231.494 	1267.786 	1293.454 	438.618 	615.3742 	1741.44 	1391.6 	2060.9 	4.7 	2898.1 	2637 	858 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,EU28	1101.338 p	1038.321 p	1175.794 	1231.494 	1267.786 	1293.454 	438.618 	615.3742 	1741.44 	1391.6 	2060.9 	4.7 	2898.1 	2637 	858 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,IT	996 p	883.6 p	1124.1 	1076.4 	1159 	1102.2 	362.4 	596.8 	1736.5 	1389.1 	2059.5 	: 	2896.6 	2637 	858 	: 	: 	: 	: 	: 
ALB,37_2_2,TLW,MT	75.128 	103.601 	3.22 	56.354 	37.181 	62.024 	29.098 	18.5742 	4.94 	2.5 	1.4 	4.7 	1.5 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3,TLW,CY	654.559 	628.317 	570.891 	573.1 	505 	397.817 	359.1 	317.5316 	243.2 	231.2 	240.2 	240 	620.1 	506.8 	: 	: 	: 	: 	: 	: 
ALB,37_3,TLW,EL	256.16 p	494.28 	592.18 	1130.97 	454.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3,TLW,ES	: 	: 	1.1 	: 	: 	26.11 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3,TLW,EU27_2020	910.719 	1122.597 	1164.171 	1704.07 	959.85 	423.927 	359.18 	317.5316 	243.2 	231.2 	240.2 	240 	620.1 	506.8 	: 	: 	: 	: 	: 	: 
ALB,37_3,TLW,EU28	910.719 	1122.597 	1164.171 	1704.07 	959.85 	423.927 	359.18 	317.5316 	243.2 	231.2 	240.2 	240 	620.1 	506.8 	: 	: 	: 	: 	: 	: 
ALB,37_3,TLW,TR	4.4 	37.8 	44 e	25.2 	53.3 	0.3 	70.6 	61.7 	1395.7 	402 	598 	198 	726 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_1,TLW,CY	0.022 	0.103 	0.207 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_1,TLW,EL	256.16 p	494.28 	592.18 	1130.97 	454.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_1,TLW,ES	: 	: 	0.89 	: 	: 	25.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_1,TLW,EU27_2020	256.182 	494.383 	593.277 	1131.07 	454.85 	25.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_1,TLW,EU28	256.182 	494.383 	593.277 	1131.07 	454.85 	25.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_1,TLW,TR	: 	: 	: 	0.2 	: 	0.2 	57.8 	2.4 	87.7 	179 	280 	104 	54 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_2,TLW,CY	654.537 	628.214 	570.684 	573 	505 	397.817 	359.1 	317.5316 	243.2 	231.2 	240.2 	240 	620.1 	506.8 	: 	: 	: 	: 	: 	: 
ALB,37_3_2,TLW,ES	: 	: 	0.21 	: 	: 	0.7 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_3_2,TLW,EU27_2020	654.537 	628.214 	570.894 	573 	505 	398.517 	359.18 	317.5316 	243.2 	231.2 	240.2 	240 	620.1 	506.8 	: 	: 	: 	: 	: 	: 
ALB,37_3_2,TLW,EU28	654.537 	628.214 	570.894 	573 	505 	398.517 	359.18 	317.5316 	243.2 	231.2 	240.2 	240 	620.1 	506.8 	: 	: 	: 	: 	: 	: 
ALB,37_3_2,TLW,TR	4.4 	37.8 	44 e	25 	53.3 	0.1 	12.8 	59.3 	1308 	223 	318 	94 	672 	: 	: 	: 	: 	: 	: 	: 
ALB,37_4,TLW,TR	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	33 	10 	126 	: 	: 	: 	: 	: 	: 	: 
ALB,37_4_1,TLW,TR	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	25 	10 	126 	: 	: 	: 	: 	: 	: 	: 
ALB,37_4_2,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,37_NK,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	394.9 	250 	30 	12 	0 	6 
ALB,37_NK,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1840 	1786 
ALB,37_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	209 	200 	152 
ALB,37_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.5 	394.9 	250 	6943 	4256 	4866 	5578 
ALB,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.5 	394.9 	250 	6943 	4256 	4866 	5578 
ALB,37_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	1 	0 	0 
ALB,37_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	6912 	4032 	2826 	3630 
ALB,37_NK,TLW,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.5 	0 	0 	0 	2 	0 	4 
ALB,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	402 	631 	208 	852 	73 	30 	27 	0 	0 	0 	0 
ALC,37,TLW,EU27_2020	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37,TLW,EU28	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37,TLW,IT	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37_1,TLW,EU27_2020	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37_1,TLW,EU28	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37_1,TLW,IT	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37_1_3,TLW,EU27_2020	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37_1_3,TLW,EU28	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALC,37_1_3,TLW,IT	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37,TLW,ES	: 	: 	: 	: 	0 	0.33 	0.21 	0.76 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37,TLW,EU27_2020	: 	: 	: 	: 	0 	0.33 	0.21 	0.76 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37,TLW,EU28	: 	: 	: 	: 	0 	0.33 	0.21 	0.76 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37_1,TLW,ES	: 	: 	: 	: 	0 	0.33 	0.21 	0.76 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37_1,TLW,EU27_2020	: 	: 	: 	: 	0 	0.33 	0.21 	0.76 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37_1,TLW,EU28	: 	: 	: 	: 	0 	0.33 	0.21 	0.76 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37_1_1,TLW,ES	: 	: 	: 	: 	0 	0.02 	: 	0.64 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37_1_1,TLW,EU27_2020	: 	: 	: 	: 	0 	0.02 	: 	0.64 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37_1_1,TLW,EU28	: 	: 	: 	: 	0 	0.02 	: 	0.64 	0.06 	0.01 	1.2 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37_1_2,TLW,ES	: 	: 	: 	: 	0 	0.31 	0.21 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALF,37_1_2,TLW,EU27_2020	: 	: 	: 	: 	0 	0.31 	0.21 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37_1_2,TLW,EU28	: 	: 	: 	: 	0 	0.31 	0.21 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	8 
ALF,37_1_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	8 
ALR,37,TLW,AL	109 	90 	80 	60 	80 	210 	200 	195 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALR,37_2,TLW,AL	109 	90 	80 	60 	80 	210 	200 	195 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALR,37_2_1,TLW,AL	109 	90 	80 	60 	80 	210 	200 	195 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37,TLW,ES	0 	: 	: 	: 	0.11 	: 	: 	: 	0.02 	0.01 	1.8 	2 	0.6 	1.8 	0.8 	0.4 	: 	: 	: 	: 
ALV,37,TLW,EU27_2020	2.189 p	1.503 p	4.203 	2.286 	3.62 	2.09 	1.43 	0.78 	1.98 	1.71 	9.2 	12.1 	6.8 	11.9 	12.5 	11.4 	17 	14 	21 	12 
ALV,37,TLW,EU28	2.189 p	1.503 p	4.203 	2.286 	3.62 	2.09 	1.43 	0.78 	1.98 	1.71 	9.2 	12.1 	6.8 	11.9 	12.5 	11.4 	17 	14 	21 	12 
ALV,37,TLW,FR	0.589 p	0.303 p	1.403 	1.771 	2.51 	2.09 	1.43 	0.78 	1.83 	1.6 	7.1 	10 	6 	10 	11.7 	10 	17 	13 	19 	12 
ALV,37,TLW,HR	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37,TLW,IT	1.6 p	1.2 p	2.6 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37,TLW,MT	: 	: 	0.2 	0.015 	: 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	: 	: 	: 	: 	: 	: 	: 
ALV,37,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	1 	0 	1 	2 	0 
ALV,37,TLW,SI	0 	0 n	0 n	: 	0 	: 	: 	: 	0 	0 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
ALV,37_1,TLW,ES	0 	: 	: 	: 	0.11 	: 	: 	: 	0.02 	0.01 	1.8 	2 	0.6 	1.8 	0.8 	0.4 	: 	: 	: 	: 
ALV,37_1,TLW,EU27_2020	0.689 p	0.503 p	2.303 	1.771 	2.62 	2.09 	1.43 	0.78 	1.85 	1.61 	8.9 	12 	6.6 	11.9 	12.5 	10.4 	17 	14 	21 	12 
ALV,37_1,TLW,EU28	0.689 p	0.503 p	2.303 	1.771 	2.62 	2.09 	1.43 	0.78 	1.85 	1.61 	8.9 	12 	6.6 	11.9 	12.5 	10.4 	17 	14 	21 	12 
ALV,37_1,TLW,FR	0.589 p	0.303 p	1.403 	1.771 	2.51 	2.09 	1.43 	0.78 	1.83 	1.6 	7.1 	10 	6 	10 	11.7 	10 	17 	13 	19 	12 
ALV,37_1,TLW,IT	0.1 p	0.2 p	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	0 	1 	2 	0 
ALV,37_1_1,TLW,ES	0 	: 	: 	: 	0.11 	: 	: 	: 	0.02 	0.01 	1.8 	2 	0.6 	1.8 	0.8 	0.4 	: 	: 	: 	: 
ALV,37_1_1,TLW,EU27_2020	0 	: 	: 	: 	0.11 	: 	: 	: 	0.02 	0.01 	1.8 	2 	0.6 	1.9 	0.8 	0.4 	0 	1 	2 	0 
ALV,37_1_1,TLW,EU28	0 	: 	: 	: 	0.11 	: 	: 	: 	0.02 	0.01 	1.8 	2 	0.6 	1.9 	0.8 	0.4 	0 	1 	2 	0 
ALV,37_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	0 	1 	2 	0 
ALV,37_1_2,TLW,EU27_2020	0.589 p	0.303 p	1.403 	1.701 	2.51 	1.77 	1.43 	0.76 	1.83 	1.6 	7.1 	10 	6 	10 	11.7 	10 	17 	13 	19 	12 
ALV,37_1_2,TLW,EU28	0.589 p	0.303 p	1.403 	1.701 	2.51 	1.77 	1.43 	0.76 	1.83 	1.6 	7.1 	10 	6 	10 	11.7 	10 	17 	13 	19 	12 
ALV,37_1_2,TLW,FR	0.589 p	0.303 p	1.403 	1.701 	2.51 	1.77 	1.43 	0.76 	1.83 	1.6 	7.1 	10 	6 	10 	11.7 	10 	17 	13 	19 	12 
ALV,37_1_3,TLW,EU27_2020	0.1 p	0.2 p	0.9 	0.07 	: 	0.32 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_1_3,TLW,EU28	0.1 p	0.2 p	0.9 	0.07 	: 	0.32 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_1_3,TLW,FR	: 	: 	: 	0.07 	: 	0.32 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_1_3,TLW,IT	0.1 p	0.2 p	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2,TLW,EU27_2020	1.5 p	1 p	1.9 	0.515 	1 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 
ALV,37_2,TLW,EU28	1.5 p	1 p	1.9 	0.515 	1 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 
ALV,37_2,TLW,HR	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2,TLW,IT	1.5 p	1 p	1.7 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2,TLW,MT	: 	: 	0.2 	0.015 	: 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2,TLW,SI	0 	0 n	0 n	: 	0 	: 	: 	: 	0 	0 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
ALV,37_2_1,TLW,EU27_2020	0.1 p	0.1 p	0 n	0.5 	1 	: 	: 	: 	0 	0 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
ALV,37_2_1,TLW,EU28	0.1 p	0.1 p	0 	0.5 	1 	: 	: 	: 	0 	0 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
ALV,37_2_1,TLW,HR	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2_1,TLW,IT	0.1 p	0.1 p	: 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2_1,TLW,SI	0 	0 n	0 n	: 	0 	: 	: 	: 	0 	0 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
ALV,37_2_2,TLW,EU27_2020	1.4 p	0.9 p	1.9 	0.015 	: 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2_2,TLW,EU28	1.4 p	0.9 p	1.9 	0.015 	: 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2_2,TLW,IT	1.4 p	0.9 p	1.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,37_2_2,TLW,MT	: 	: 	0.2 	0.015 	: 	: 	: 	: 	0.13 	0.1 	0.3 	0.1 	0.2 	: 	: 	: 	: 	: 	: 	: 
ALV,37_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
ALV,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
ALV,37_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
AMB,37,TLW,AL	5 	3 	6 	7 	8 	4 	8 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,37,TLW,CY	7.717 	9.701 	10.003 	6.4 	8 	7.2928 	8.7 	12.1639 	8.5 	5.3 	5.1 	4.5 	6.4 	4.01 	5.6 	3 	13 	15 	14 	25 
AMB,37,TLW,EL	587.18 p	491.62 	507.21 	468.11 	395.23 	458.73 	582.15 	516.19 	313.21 	439.85 	449.46 	381.78 	413.14 	441.17 	418.06 	296.77 	258.45 	322.25 	396 	176 
AMB,37,TLW,ES	312.79 	285.74 	381.39 	230.19 	236.21 	387.01 	154.52 	211.14 	291.97 	261.8 	457.91 	369.01 	196.3 	295.8 	252.7 	531.5 	378 	283 	430 	375 
AMB,37,TLW,EU27_2020	1554.2401 p	1399.9538 p	1672.1046 	1594.5779 	1477.9946 	1580.09 	1317.3506 	1118.0653 	1154.68 	1278.25 	1464.08 	1219.79 	1431.14 	774.38 	1637.36 	856.27 	663.45 	661.25 	861 	604 
AMB,37,TLW,EU28	1554.2401 p	1399.9538 p	1672.105 	1594.5779 	1477.9946 	1580.09 	1317.3506 	1118.0653 	1154.68 	1278.25 	1464.08 	1219.79 	1431.14 	774.38 	1637.36 	856.27 	663.45 	661.25 	861 	604 
AMB,37,TLW,FR	12.168 p	12.892 p	17.209 	50.367 	2.82 	3.85 	4.39 	2.33 	4.38 	0.6 	2.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,37,TLW,HR	12.7428 	20.99 	23.13 	31.3999 	76.7836 	89.9762 	77.24 	28.84 	52.53 	23.8 	72.8 	: 	35 	30 	38 	20 	10 	38 	19 	25 
AMB,37,TLW,IT	610.3 p	569 p	728.5 	802.7 	751.8 	623.2 	486 	341.6 	482.4 	535.5 	469.5 	457.2 	775.1 	: 	918 	: 	: 	: 	: 	: 
AMB,37,TLW,MT	11.266 	10.011 	4.66 	5.411 	7.151 	10.031 	4.3506 	5.8013 	1.69 	11.4 	6.5 	7.3 	5.2 	3.4 	5 	5 	4 	3 	2 	3 
AMB,37,TLW,SI	0.0763 	0 n	0 n	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 
AMB,37_1,TLW,ES	312.79 	285.74 	381.39 	230.19 	236.21 	387.01 	153.99 	211.14 	291.97 	261.8 	457.91 	369.01 	196.3 	295.8 	252.7 	531.5 	378 	283 	430 	375 
AMB,37_1,TLW,EU27_2020	699.181 p	573.332 p	871.499 	980.757 	856.63 	868.46 	421.88 	469.17 	633.35 	574.4 	696.82 	596.31 	383.4 	295.8 	633.7 	531.5 	378 	283 	430 	375 
AMB,37_1,TLW,EU28	699.181 p	573.332 p	871.499 	980.757 	856.63 	868.46 	421.88 	469.17 	633.35 	574.4 	696.82 	596.31 	383.4 	295.8 	633.7 	531.5 	378 	283 	430 	375 
AMB,37_1,TLW,FR	11.091 p	12.892 p	17.209 	50.367 	2.82 	3.85 	4.39 	2.33 	4.38 	0.6 	2.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,37_1,TLW,IT	375.3 p	274.7 p	472.9 	700.2 	617.6 	477.6 	263.5 	255.7 	337 	312 	236.1 	227.3 	187.1 	: 	381 	: 	: 	: 	: 	: 
AMB,37_1_1,TLW,ES	312.79 	285.71 	381.24 	229.84 	235.97 	386.8 	153.71 	209.88 	291.46 	260.9 	456.6 	369 	196 	295.6 	249.8 	531.5 	378 	283 	430 	375 
AMB,37_1_1,TLW,EU27_2020	312.79 	285.71 	381.24 	229.84 	235.97 	386.8 	153.71 	209.88 	291.46 	260.9 	456.6 	369 	196 	295.6 	249.8 	531.5 	378 	283 	430 	375 
AMB,37_1_1,TLW,EU28	312.79 	285.71 	381.24 	229.84 	235.97 	386.8 	153.71 	209.88 	291.46 	260.9 	456.6 	369 	196 	295.6 	249.8 	531.5 	378 	283 	430 	375 
AMB,37_1_2,TLW,ES	: 	0.01 	0.15 	0.35 	0.24 	0.21 	0.28 	1.26 	0.51 	0.9 	1.3 	0.01 	0.2 	0.2 	0.2 	: 	: 	: 	: 	: 
AMB,37_1_2,TLW,EU27_2020	9.223 p	7.881 p	7.098 	7.179 	2.49 	0.73 	1.86 	2.2 	1.85 	1.5 	4.1 	0.01 	0.2 	0.2 	0.2 	: 	: 	: 	: 	: 
AMB,37_1_2,TLW,EU28	9.223 p	7.881 p	7.098 	7.179 	2.49 	0.73 	1.86 	2.2 	1.85 	1.5 	4.1 	0.01 	0.2 	0.2 	0.2 	: 	: 	: 	: 	: 
AMB,37_1_2,TLW,FR	9.223 p	7.871 p	6.948 	6.829 	2.25 	0.52 	1.58 	0.94 	1.34 	0.6 	2.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,37_1_3,TLW,EU27_2020	377.168 p	279.721 p	483.161 	743.738 	618.17 	480.93 	266.31 	257.09 	340.04 	312 	236.11 	227.3 	187.1 	: 	381 	: 	: 	: 	: 	: 
AMB,37_1_3,TLW,EU28	377.168 p	279.721 p	483.161 	743.738 	618.17 	480.93 	266.31 	257.09 	340.04 	312 	236.11 	227.3 	187.1 	: 	381 	: 	: 	: 	: 	: 
AMB,37_1_3,TLW,FR	1.868 p	5.021 p	10.261 	43.538 	0.57 	3.33 	2.81 	1.39 	3.04 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
